date,item,sales
2017-06-12,14169,101
2017-06-13,14169,92
2017-06-14,14169,90
2017-06-15,14169,115
2017-06-16,14169,95
2017-06-17,14169,143
2017-06-18,14169,118
2017-06-19,14169,88
2017-06-20,14169,80
2017-06-21,14169,99
2017-06-22,14169,95
2017-06-23,14169,126
2017-06-24,14169,108
2017-06-25,14169,126
2017-06-26,14169,64
2017-06-27,14169,102
2017-06-28,14169,96
2017-06-29,14169,101
2017-06-30,14169,124
2017-07-01,14169,119
2017-07-02,14169,149
2017-07-03,14169,83
2017-07-04,14169,98
2017-07-05,14169,101
2017-07-06,14169,109
2017-07-07,14169,120
2017-07-08,14169,130
2017-07-09,14169,111
2017-07-10,14169,67
2017-07-11,14169,84
2017-07-12,14169,88
2017-07-13,14169,91
2017-07-14,14169,124
2017-07-15,14169,117
2017-07-16,14169,114
2017-07-17,14169,95
2017-07-18,14169,103
2017-07-19,14169,89
2017-07-20,14169,96
2017-07-21,14169,100
2017-07-22,14169,130
2017-07-23,14169,150
2017-07-24,14169,84
2017-07-25,14169,81
2017-07-26,14169,88
2017-07-27,14169,96
2017-07-28,14169,99
2017-07-29,14169,107
2017-07-30,14169,123
2017-07-31,14169,87
2017-08-01,14169,96
2017-08-02,14169,104
2017-08-03,14169,91
2017-08-04,14169,104
2017-08-05,14169,109
2017-08-06,14169,107
2017-08-07,14169,74
2017-08-08,14169,90
2017-08-09,14169,74
2017-08-10,14169,99
2017-08-11,14169,103
2017-08-12,14169,78
2017-08-13,14169,92
2017-08-14,14169,73
2017-08-15,14169,76
2017-08-16,14169,95
2017-08-17,14169,81
2017-08-18,14169,108
2017-08-19,14169,104
2017-08-20,14169,115
2017-08-21,14169,73
2017-08-22,14169,95
2017-08-23,14169,87
2017-08-24,14169,104
2017-08-25,14169,104
2017-08-26,14169,94
2017-08-27,14169,110
2017-08-28,14169,70
2017-08-29,14169,104
2017-08-30,14169,88
2017-08-31,14169,93
2017-09-01,14169,84
2017-09-02,14169,83
2017-09-03,14169,111
2017-09-04,14169,
2017-09-05,14169,82
2017-09-06,14169,92
2017-09-07,14169,85
2017-09-08,14169,87
2017-09-09,14169,104
2017-09-10,14169,107
2017-09-11,14169,85
2017-09-12,14169,81
2017-09-13,14169,87
2017-09-14,14169,86
2017-09-15,14169,78
2017-09-16,14169,102
2017-09-17,14169,102
2017-09-18,14169,61
2017-09-19,14169,82
2017-09-20,14169,60
2017-09-21,14169,90
2017-09-22,14169,93
2017-09-23,14169,102
2017-09-24,14169,128
2017-09-25,14169,72
2017-09-26,14169,74
2017-09-27,14169,93
2017-09-28,14169,76
2017-09-29,14169,96
2017-09-30,14169,97
2017-10-01,14169,96
2017-10-02,14169,65
2017-10-03,14169,66
2017-10-04,14169,88
2017-10-05,14169,84
2017-10-06,14169,75
2017-10-07,14169,86
2017-10-08,14169,92
2017-10-09,14169,69
2017-10-10,14169,64
2017-10-11,14169,68
2017-10-12,14169,79
2017-10-13,14169,96
2017-10-14,14169,111
2017-10-15,14169,87
2017-10-16,14169,69
2017-10-17,14169,63
2017-10-18,14169,66
2017-10-19,14169,78
2017-10-20,14169,86
2017-10-21,14169,87
2017-10-22,14169,94
2017-10-23,14169,68
2017-10-24,14169,71
2017-10-25,14169,86
2017-10-26,14169,88
2017-10-27,14169,86
2017-10-28,14169,76
2017-10-29,14169,95
2017-10-30,14169,65
2017-10-31,14169,65
2017-11-01,14169,99
2017-11-02,14169,75
2017-11-03,14169,96
2017-11-04,14169,91
2017-11-05,14169,133
2017-11-06,14169,85
2017-11-07,14169,89
2017-11-08,14169,67
2017-11-09,14169,81
2017-11-10,14169,92
2017-11-11,14169,106
2017-11-12,14169,94
2017-11-13,14169,68
2017-11-14,14169,71
2017-11-15,14169,79
2017-11-16,14169,90
2017-11-17,14169,95
2017-11-18,14169,114
2017-11-19,14169,85
2017-11-20,14169,69
2017-11-21,14169,71
2017-11-22,14169,81
2017-11-23,14169,88
2017-11-24,14169,90
2017-11-25,14169,90
2017-11-26,14169,83
2017-11-27,14169,79
2017-11-28,14169,94
2017-11-29,14169,70
2017-11-30,14169,111
2013-01-01,18619,6
2013-01-02,18619,15
2013-01-03,18619,5
2013-01-04,18619,9
2013-01-05,18619,13
2013-01-06,18619,12
2013-01-07,18619,
2013-01-08,18619,8
2013-01-09,18619,
2013-01-10,18619,15
2013-01-11,18619,11
2013-01-12,18619,20
2013-01-13,18619,12
2013-01-14,18619,5
2013-01-15,18619,14
2013-01-16,18619,4
2013-01-17,18619,10
2013-01-18,18619,7
2013-01-19,18619,9
2013-01-20,18619,9
2013-01-21,18619,14
2013-01-22,18619,10
2013-01-23,18619,13
2013-01-24,18619,11
2013-01-25,18619,16
2013-01-26,18619,6
2013-01-27,18619,15
2013-01-28,18619,10
2013-01-29,18619,14
2013-01-30,18619,3
2013-01-31,18619,13
2013-02-01,18619,13
2013-02-02,18619,16
2013-02-03,18619,12
2013-02-04,18619,7
2013-02-05,18619,12
2013-02-06,18619,9
2013-02-07,18619,14
2013-02-08,18619,13
2013-02-09,18619,17
2013-02-10,18619,16
2013-02-11,18619,11
2013-02-12,18619,12
2013-02-13,18619,12
2013-02-14,18619,10
2013-02-15,18619,13
2013-02-16,18619,17
2013-02-17,18619,17
2013-02-18,18619,16
2013-02-19,18619,15
2013-02-20,18619,5
2013-02-21,18619,19
2013-02-22,18619,9
2013-02-23,18619,17
2013-02-24,18619,9
2013-02-25,18619,7
2013-02-26,18619,8
2013-02-27,18619,9
2013-02-28,18619,7
2013-03-01,18619,21
2013-03-02,18619,20
2013-03-03,18619,16
2013-03-04,18619,13
2013-03-05,18619,16
2013-03-06,18619,14
2013-03-07,18619,13
2013-03-08,18619,
2013-03-09,18619,18
2013-03-10,18619,19
2013-03-11,18619,8
2013-03-12,18619,21
2013-03-13,18619,9
2013-03-14,18619,10
2013-03-15,18619,14
2013-03-16,18619,8
2013-03-17,18619,23
2013-03-18,18619,18
2013-03-19,18619,15
2013-03-20,18619,15
2013-03-21,18619,16
2013-03-22,18619,17
2013-03-23,18619,20
2013-03-24,18619,22
2013-03-25,18619,20
2013-03-26,18619,12
2013-03-27,18619,12
2013-03-28,18619,20
2013-03-29,18619,22
2013-03-30,18619,14
2013-03-31,18619,16
2013-04-01,18619,19
2013-04-02,18619,12
2013-04-03,18619,18
2013-04-04,18619,13
2013-04-05,18619,25
2013-04-06,18619,14
2013-04-07,18619,22
2013-04-08,18619,11
2013-04-09,18619,16
2013-04-10,18619,17
2013-04-11,18619,16
2013-04-12,18619,21
2013-04-13,18619,26
2013-04-14,18619,19
2013-04-15,18619,16
2013-04-16,18619,17
2013-04-17,18619,22
2013-04-18,18619,19
2013-04-19,18619,14
2013-04-20,18619,13
2013-04-21,18619,13
2013-04-22,18619,20
2013-04-23,18619,15
2013-04-24,18619,21
2013-04-25,18619,11
2013-04-26,18619,23
2013-04-27,18619,9
2013-04-28,18619,26
2013-04-29,18619,23
2013-04-30,18619,16
2013-05-01,18619,23
2013-05-02,18619,17
2013-05-03,18619,25
2013-05-04,18619,25
2013-05-05,18619,21
2013-05-06,18619,17
2013-05-07,18619,25
2013-05-08,18619,11
2013-05-09,18619,15
2013-05-10,18619,22
2013-05-11,18619,19
2013-05-12,18619,18
2013-05-13,18619,11
2013-05-14,18619,17
2013-05-15,18619,15
2013-05-16,18619,18
2013-05-17,18619,28
2013-05-18,18619,25
2013-05-19,18619,18
2013-05-20,18619,10
2013-05-21,18619,21
2013-05-22,18619,15
2013-05-23,18619,22
2013-05-24,18619,21
2013-05-25,18619,27
2013-05-26,18619,21
2013-05-27,18619,13
2013-05-28,18619,8
2013-05-29,18619,17
2013-05-30,18619,22
2013-05-31,18619,29
2013-06-01,18619,21
2013-06-02,18619,13
2013-06-03,18619,12
2013-06-04,18619,30
2013-06-05,18619,28
2013-06-06,18619,19
2013-06-07,18619,26
2013-06-08,18619,29
2013-06-09,18619,31
2013-06-10,18619,17
2013-06-11,18619,22
2013-06-12,18619,25
2013-06-13,18619,14
2013-06-14,18619,22
2013-06-15,18619,19
2013-06-16,18619,22
2013-06-17,18619,25
2013-06-18,18619,19
2013-06-19,18619,14
2013-06-20,18619,31
2013-06-21,18619,16
2013-06-22,18619,31
2013-06-23,18619,23
2013-06-24,18619,
2013-06-25,18619,23
2013-06-26,18619,11
2013-06-27,18619,18
2013-06-28,18619,22
2013-06-29,18619,18
2013-06-30,18619,24
2013-07-01,18619,18
2013-07-02,18619,15
2013-07-03,18619,29
2013-07-04,18619,24
2013-07-05,18619,17
2013-07-06,18619,19
2013-07-07,18619,19
2013-07-08,18619,19
2013-07-09,18619,15
2013-07-10,18619,18
2013-07-11,18619,17
2013-07-12,18619,21
2013-07-13,18619,22
2013-07-14,18619,23
2013-07-15,18619,24
2013-07-16,18619,17
2013-07-17,18619,21
2013-07-18,18619,26
2013-07-19,18619,27
2013-07-20,18619,27
2013-07-21,18619,28
2013-07-22,18619,17
2013-07-23,18619,12
2013-07-24,18619,16
2013-07-25,18619,26
2013-07-26,18619,30
2013-07-27,18619,34
2013-07-28,18619,21
2013-07-29,18619,21
2013-07-30,18619,20
2013-07-31,18619,18
2013-08-01,18619,24
2013-08-02,18619,18
2013-08-03,18619,29
2013-08-04,18619,
2013-08-05,18619,21
2013-08-06,18619,22
2013-08-07,18619,22
2013-08-08,18619,16
2013-08-09,18619,15
2013-08-10,18619,21
2013-08-11,18619,16
2013-08-12,18619,13
2013-08-13,18619,8
2013-08-14,18619,14
2013-08-15,18619,16
2013-08-16,18619,22
2013-08-17,18619,22
2013-08-18,18619,17
2013-08-19,18619,13
2013-08-20,18619,17
2013-08-21,18619,19
2013-08-22,18619,22
2013-08-23,18619,26
2013-08-24,18619,22
2013-08-25,18619,21
2013-08-26,18619,11
2013-08-27,18619,
2013-08-28,18619,19
2013-08-29,18619,24
2013-08-30,18619,22
2013-08-31,18619,16
2013-09-01,18619,25
2013-09-02,18619,21
2013-09-03,18619,21
2013-09-04,18619,17
2013-09-05,18619,11
2013-09-06,18619,18
2013-09-07,18619,23
2013-09-08,18619,15
2013-09-09,18619,15
2013-09-10,18619,11
2013-09-11,18619,20
2013-09-12,18619,16
2013-09-13,18619,20
2013-09-14,18619,21
2013-09-15,18619,13
2013-09-16,18619,12
2013-09-17,18619,19
2013-09-18,18619,8
2013-09-19,18619,19
2013-09-20,18619,24
2013-09-21,18619,20
2013-09-22,18619,20
2013-09-23,18619,17
2013-09-24,18619,25
2013-09-25,18619,17
2013-09-26,18619,15
2013-09-27,18619,23
2013-09-28,18619,13
2013-09-29,18619,15
2013-09-30,18619,15
2013-10-01,18619,15
2013-10-02,18619,16
2013-10-03,18619,16
2013-10-04,18619,16
2013-10-05,18619,20
2013-10-06,18619,23
2013-10-07,18619,15
2013-10-08,18619,10
2013-10-09,18619,18
2013-10-10,18619,12
2013-10-11,18619,22
2013-10-12,18619,16
2013-10-13,18619,14
2013-10-14,18619,12
2013-10-15,18619,19
2013-10-16,18619,13
2013-10-17,18619,15
2013-10-18,18619,17
2013-10-19,18619,17
2013-10-20,18619,20
2013-10-21,18619,13
2013-10-22,18619,18
2013-10-23,18619,10
2013-10-24,18619,23
2013-10-25,18619,17
2013-10-26,18619,18
2013-10-27,18619,22
2013-10-28,18619,12
2013-10-29,18619,14
2013-10-30,18619,19
2013-10-31,18619,14
2013-11-01,18619,12
2013-11-02,18619,18
2013-11-03,18619,18
2013-11-04,18619,12
2013-11-05,18619,14
2013-11-06,18619,16
2013-11-07,18619,16
2013-11-08,18619,15
2013-11-09,18619,19
2013-11-10,18619,20
2013-11-11,18619,21
2013-11-12,18619,20
2013-11-13,18619,20
2013-11-14,18619,22
2013-11-15,18619,21
2013-11-16,18619,10
2013-11-17,18619,26
2013-11-18,18619,16
2013-11-19,18619,18
2013-11-20,18619,20
2013-11-21,18619,22
2013-11-22,18619,25
2013-11-23,18619,14
2013-11-24,18619,19
2013-11-25,18619,12
2013-11-26,18619,16
2013-11-27,18619,16
2013-11-28,18619,15
2013-11-29,18619,13
2013-11-30,18619,22
2013-12-01,18619,18
2013-12-02,18619,13
2013-12-03,18619,14
2013-12-04,18619,15
2013-12-05,18619,14
2013-12-06,18619,12
2013-12-07,18619,11
2013-12-08,18619,12
2013-12-09,18619,7
2013-12-10,18619,7
2013-12-11,18619,11
2013-12-12,18619,19
2013-12-13,18619,10
2013-12-14,18619,17
2013-12-15,18619,21
2013-12-16,18619,13
2013-12-17,18619,8
2013-12-18,18619,11
2013-12-19,18619,9
2013-12-20,18619,13
2013-12-21,18619,15
2013-12-22,18619,14
2013-12-23,18619,12
2013-12-24,18619,10
2013-12-25,18619,15
2013-12-26,18619,13
2013-12-27,18619,8
2013-12-28,18619,20
2013-12-29,18619,18
2013-12-30,18619,6
2013-12-31,18619,13
2014-01-01,18619,9
2014-01-02,18619,11
2014-01-03,18619,
2014-01-04,18619,14
2014-01-05,18619,17
2014-01-06,18619,8
2014-01-07,18619,15
2014-01-08,18619,13
2014-01-09,18619,12
2014-01-10,18619,16
2014-01-11,18619,11
2014-01-12,18619,11
2014-01-13,18619,8
2014-01-14,18619,13
2014-01-15,18619,8
2014-01-16,18619,10
2014-01-17,18619,5
2014-01-18,18619,9
2014-01-19,18619,15
2014-01-20,18619,13
2014-01-21,18619,7
2014-01-22,18619,9
2014-01-23,18619,15
2014-01-24,18619,14
2014-01-25,18619,17
2014-01-26,18619,16
2014-01-27,18619,7
2014-01-28,18619,12
2014-01-29,18619,5
2014-01-30,18619,12
2014-01-31,18619,9
2014-02-01,18619,17
2014-02-02,18619,21
2014-02-03,18619,10
2014-02-04,18619,12
2014-02-05,18619,11
2014-02-06,18619,17
2014-02-07,18619,12
2014-02-08,18619,19
2014-02-09,18619,17
2014-02-10,18619,10
2014-02-11,18619,9
2014-02-12,18619,11
2014-02-13,18619,20
2014-02-14,18619,14
2014-02-15,18619,23
2014-02-16,18619,8
2014-02-17,18619,15
2014-02-18,18619,18
2014-02-19,18619,13
2014-02-20,18619,4
2014-02-21,18619,14
2014-02-22,18619,19
2014-02-23,18619,11
2014-02-24,18619,11
2014-02-25,18619,15
2014-02-26,18619,18
2014-02-27,18619,6
2014-02-28,18619,19
2014-03-01,18619,20
2014-03-02,18619,13
2014-03-03,18619,16
2014-03-04,18619,16
2014-03-05,18619,16
2014-03-06,18619,14
2014-03-07,18619,13
2014-03-08,18619,19
2014-03-09,18619,25
2014-03-10,18619,10
2014-03-11,18619,17
2014-03-12,18619,25
2014-03-13,18619,13
2014-03-14,18619,17
2014-03-15,18619,20
2014-03-16,18619,14
2014-03-17,18619,17
2014-03-18,18619,24
2014-03-19,18619,16
2014-03-20,18619,19
2014-03-21,18619,17
2014-03-22,18619,20
2014-03-23,18619,21
2014-03-24,18619,15
2014-03-25,18619,22
2014-03-26,18619,17
2014-03-27,18619,20
2014-03-28,18619,15
2014-03-29,18619,18
2014-03-30,18619,18
2014-03-31,18619,12
2014-04-01,18619,25
2014-04-02,18619,25
2014-04-03,18619,16
2014-04-04,18619,12
2014-04-05,18619,20
2014-04-06,18619,23
2014-04-07,18619,23
2014-04-08,18619,14
2014-04-09,18619,26
2014-04-10,18619,14
2014-04-11,18619,16
2014-04-12,18619,31
2014-04-13,18619,26
2014-04-14,18619,17
2014-04-15,18619,21
2014-04-16,18619,16
2014-04-17,18619,12
2014-04-18,18619,14
2014-04-19,18619,25
2014-04-20,18619,35
2014-04-21,18619,14
2014-04-22,18619,23
2014-04-23,18619,16
2014-04-24,18619,18
2014-04-25,18619,21
2014-04-26,18619,26
2014-04-27,18619,27
2014-04-28,18619,6
2014-04-29,18619,16
2014-04-30,18619,18
2014-05-01,18619,30
2014-05-02,18619,24
2014-05-03,18619,35
2014-05-04,18619,28
2014-05-05,18619,11
2014-05-06,18619,17
2014-05-07,18619,21
2014-05-08,18619,18
2014-05-09,18619,27
2014-05-10,18619,23
2014-05-11,18619,21
2014-05-12,18619,18
2014-05-13,18619,28
2014-05-14,18619,18
2014-05-15,18619,15
2014-05-16,18619,37
2014-05-17,18619,23
2014-05-18,18619,29
2014-05-19,18619,15
2014-05-20,18619,17
2014-05-21,18619,22
2014-05-22,18619,21
2014-05-23,18619,31
2014-05-24,18619,28
2014-05-25,18619,32
2014-05-26,18619,14
2014-05-27,18619,14
2014-05-28,18619,18
2014-05-29,18619,25
2014-05-30,18619,22
2014-05-31,18619,34
2014-06-01,18619,26
2014-06-02,18619,18
2014-06-03,18619,20
2014-06-04,18619,26
2014-06-05,18619,20
2014-06-06,18619,30
2014-06-07,18619,32
2014-06-08,18619,26
2014-06-09,18619,28
2014-06-10,18619,16
2014-06-11,18619,19
2014-06-12,18619,31
2014-06-13,18619,
2014-06-14,18619,14
2014-06-15,18619,36
2014-06-16,18619,23
2014-06-17,18619,20
2014-06-18,18619,17
2014-06-19,18619,21
2014-06-20,18619,27
2014-06-21,18619,23
2014-06-22,18619,30
2014-06-23,18619,18
2014-06-24,18619,22
2014-06-25,18619,19
2014-06-26,18619,21
2014-06-27,18619,27
2014-06-28,18619,30
2014-06-29,18619,19
2014-06-30,18619,18
2014-07-01,18619,16
2014-07-02,18619,26
2014-07-03,18619,23
2014-07-04,18619,23
2014-07-05,18619,
2014-07-06,18619,33
2014-07-07,18619,23
2014-07-08,18619,15
2014-07-09,18619,26
2014-07-10,18619,22
2014-07-11,18619,17
2014-07-12,18619,33
2014-07-13,18619,33
2014-07-14,18619,16
2014-07-15,18619,30
2014-07-16,18619,24
2014-07-17,18619,17
2014-07-18,18619,21
2014-07-19,18619,29
2014-07-20,18619,22
2014-07-21,18619,26
2014-07-22,18619,16
2014-07-23,18619,18
2014-07-24,18619,31
2014-07-25,18619,32
2014-07-26,18619,22
2014-07-27,18619,32
2014-07-28,18619,18
2014-07-29,18619,19
2014-07-30,18619,27
2014-07-31,18619,20
2014-08-01,18619,
2014-08-02,18619,23
2014-08-03,18619,23
2014-08-04,18619,18
2014-08-05,18619,18
2014-08-06,18619,16
2014-08-07,18619,24
2014-08-08,18619,16
2014-08-09,18619,24
2014-08-10,18619,23
2014-08-11,18619,17
2014-08-12,18619,23
2014-08-13,18619,16
2014-08-14,18619,24
2014-08-15,18619,23
2014-08-16,18619,22
2014-08-17,18619,16
2014-08-18,18619,23
2014-08-19,18619,19
2014-08-20,18619,13
2014-08-21,18619,19
2014-08-22,18619,
2014-08-23,18619,28
2014-08-24,18619,19
2014-08-25,18619,15
2014-08-26,18619,
2014-08-27,18619,20
2014-08-28,18619,21
2014-08-29,18619,25
2014-08-30,18619,24
2014-08-31,18619,32
2014-09-01,18619,14
2014-09-02,18619,19
2014-09-03,18619,18
2014-09-04,18619,21
2014-09-05,18619,16
2014-09-06,18619,121
2014-09-07,18619,22
2014-09-08,18619,22
2014-09-09,18619,9
2014-09-10,18619,18
2014-09-11,18619,20
2014-09-12,18619,20
2014-09-13,18619,25
2014-09-14,18619,27
2014-09-15,18619,17
2014-09-16,18619,16
2014-09-17,18619,20
2014-09-18,18619,15
2014-09-19,18619,20
2014-09-20,18619,22
2014-09-21,18619,24
2014-09-22,18619,11
2014-09-23,18619,16
2014-09-24,18619,26
2014-09-25,18619,23
2014-09-26,18619,14
2014-09-27,18619,17
2014-09-28,18619,27
2014-09-29,18619,11
2014-09-30,18619,18
2014-10-01,18619,18
2014-10-02,18619,13
2014-10-03,18619,25
2014-10-04,18619,24
2014-10-05,18619,20
2014-10-06,18619,20
2014-10-07,18619,19
2014-10-08,18619,14
2014-10-09,18619,29
2014-10-10,18619,18
2014-10-11,18619,15
2014-10-12,18619,33
2014-10-13,18619,20
2014-10-14,18619,23
2014-10-15,18619,15
2014-10-16,18619,25
2014-10-17,18619,23
2014-10-18,18619,18
2014-10-19,18619,27
2014-10-20,18619,11
2014-10-21,18619,15
2014-10-22,18619,13
2014-10-23,18619,15
2014-10-24,18619,25
2014-10-25,18619,14
2014-10-26,18619,18
2014-10-27,18619,18
2014-10-28,18619,22
2014-10-29,18619,14
2014-10-30,18619,20
2014-10-31,18619,25
2014-11-01,18619,21
2014-11-02,18619,25
2014-11-03,18619,10
2014-11-04,18619,18
2014-11-05,18619,16
2014-11-06,18619,18
2014-11-07,18619,24
2014-11-08,18619,27
2014-11-09,18619,28
2014-11-10,18619,16
2014-11-11,18619,19
2014-11-12,18619,17
2014-11-13,18619,18
2014-11-14,18619,18
2014-11-15,18619,32
2014-11-16,18619,25
2014-11-17,18619,9
2014-11-18,18619,18
2014-11-19,18619,27
2014-11-20,18619,17
2014-11-21,18619,21
2014-11-22,18619,21
2014-11-23,18619,20
2014-11-24,18619,14
2014-11-25,18619,23
2014-11-26,18619,16
2014-11-27,18619,17
2014-11-28,18619,21
2014-11-29,18619,29
2014-11-30,18619,19
2014-12-01,18619,9
2014-12-02,18619,14
2014-12-03,18619,8
2014-12-04,18619,12
2014-12-05,18619,17
2014-12-06,18619,17
2014-12-07,18619,18
2014-12-08,18619,4
2014-12-09,18619,16
2014-12-10,18619,13
2014-12-11,18619,12
2014-12-12,18619,10
2014-12-13,18619,20
2014-12-14,18619,18
2014-12-15,18619,10
2014-12-16,18619,11
2014-12-17,18619,12
2014-12-18,18619,16
2014-12-19,18619,19
2014-12-20,18619,16
2014-12-21,18619,21
2014-12-22,18619,12
2014-12-23,18619,5
2014-12-24,18619,15
2014-12-25,18619,13
2014-12-26,18619,
2014-12-27,18619,21
2014-12-28,18619,19
2014-12-29,18619,11
2014-12-30,18619,17
2014-12-31,18619,
2015-01-01,18619,17
2015-01-02,18619,15
2015-01-03,18619,21
2015-01-04,18619,13
2015-01-05,18619,12
2015-01-06,18619,10
2015-01-07,18619,9
2015-01-08,18619,15
2015-01-09,18619,16
2015-01-10,18619,20
2015-01-11,18619,15
2015-01-12,18619,8
2015-01-13,18619,13
2015-01-14,18619,8
2015-01-15,18619,12
2015-01-16,18619,11
2015-01-17,18619,16
2015-01-18,18619,18
2015-01-19,18619,9
2015-01-20,18619,14
2015-01-21,18619,15
2015-01-22,18619,6
2015-01-23,18619,12
2015-01-24,18619,14
2015-01-25,18619,13
2015-01-26,18619,7
2015-01-27,18619,22
2015-01-28,18619,10
2015-01-29,18619,11
2015-01-30,18619,11
2015-01-31,18619,13
2015-02-01,18619,21
2015-02-02,18619,12
2015-02-03,18619,12
2015-02-04,18619,16
2015-02-05,18619,18
2015-02-06,18619,15
2015-02-07,18619,19
2015-02-08,18619,18
2015-02-09,18619,12
2015-02-10,18619,3
2015-02-11,18619,10
2015-02-12,18619,14
2015-02-13,18619,26
2015-02-14,18619,12
2015-02-15,18619,19
2015-02-16,18619,13
2015-02-17,18619,17
2015-02-18,18619,12
2015-02-19,18619,17
2015-02-20,18619,11
2015-02-21,18619,16
2015-02-22,18619,13
2015-02-23,18619,7
2015-02-24,18619,13
2015-02-25,18619,16
2015-02-26,18619,8
2015-02-27,18619,16
2015-02-28,18619,16
2015-03-01,18619,15
2015-03-02,18619,13
2015-03-03,18619,16
2015-03-04,18619,13
2015-03-05,18619,14
2015-03-06,18619,15
2015-03-07,18619,17
2015-03-08,18619,18
2015-03-09,18619,16
2015-03-10,18619,21
2015-03-11,18619,21
2015-03-12,18619,22
2015-03-13,18619,23
2015-03-14,18619,25
2015-03-15,18619,25
2015-03-16,18619,13
2015-03-17,18619,16
2015-03-18,18619,18
2015-03-19,18619,19
2015-03-20,18619,10
2015-03-21,18619,19
2015-03-22,18619,25
2015-03-23,18619,11
2015-03-24,18619,21
2015-03-25,18619,17
2015-03-26,18619,12
2015-03-27,18619,27
2015-03-28,18619,19
2015-03-29,18619,21
2015-03-30,18619,18
2015-03-31,18619,22
2015-04-01,18619,19
2015-04-02,18619,26
2015-04-03,18619,21
2015-04-04,18619,29
2015-04-05,18619,26
2015-04-06,18619,13
2015-04-07,18619,16
2015-04-08,18619,20
2015-04-09,18619,20
2015-04-10,18619,20
2015-04-11,18619,28
2015-04-12,18619,22
2015-04-13,18619,23
2015-04-14,18619,25
2015-04-15,18619,18
2015-04-16,18619,23
2015-04-17,18619,21
2015-04-18,18619,25
2015-04-19,18619,29
2015-04-20,18619,14
2015-04-21,18619,13
2015-04-22,18619,16
2015-04-23,18619,27
2015-04-24,18619,18
2015-04-25,18619,22
2015-04-26,18619,17
2015-04-27,18619,17
2015-04-28,18619,24
2015-04-29,18619,17
2015-04-30,18619,20
2015-05-01,18619,
2015-05-02,18619,19
2015-05-03,18619,31
2015-05-04,18619,19
2015-05-05,18619,29
2015-05-06,18619,28
2015-05-07,18619,26
2015-05-08,18619,31
2015-05-09,18619,23
2015-05-10,18619,24
2015-05-11,18619,24
2015-05-12,18619,17
2015-05-13,18619,21
2015-05-14,18619,14
2015-05-15,18619,25
2015-05-16,18619,28
2015-05-17,18619,26
2015-05-18,18619,12
2015-05-19,18619,25
2015-05-20,18619,23
2015-05-21,18619,20
2015-05-22,18619,31
2015-05-23,18619,26
2015-05-24,18619,23
2015-05-25,18619,13
2015-05-26,18619,26
2015-05-27,18619,22
2015-05-28,18619,18
2015-05-29,18619,19
2015-05-30,18619,25
2015-05-31,18619,28
2015-06-01,18619,19
2015-06-02,18619,21
2015-06-03,18619,27
2015-06-04,18619,22
2015-06-05,18619,28
2015-06-06,18619,27
2015-06-07,18619,23
2015-06-08,18619,16
2015-06-09,18619,18
2015-06-10,18619,18
2015-06-11,18619,24
2015-06-12,18619,24
2015-06-13,18619,27
2015-06-14,18619,36
2015-06-15,18619,20
2015-06-16,18619,25
2015-06-17,18619,23
2015-06-18,18619,25
2015-06-19,18619,34
2015-06-20,18619,30
2015-06-21,18619,29
2015-06-22,18619,19
2015-06-23,18619,25
2015-06-24,18619,18
2015-06-25,18619,28
2015-06-26,18619,25
2015-06-27,18619,29
2015-06-28,18619,30
2015-06-29,18619,17
2015-06-30,18619,29
2015-07-01,18619,28
2015-07-02,18619,27
2015-07-03,18619,38
2015-07-04,18619,29
2015-07-05,18619,28
2015-07-06,18619,19
2015-07-07,18619,20
2015-07-08,18619,18
2015-07-09,18619,29
2015-07-10,18619,24
2015-07-11,18619,40
2015-07-12,18619,27
2015-07-13,18619,31
2015-07-14,18619,
2015-07-15,18619,21
2015-07-16,18619,31
2015-07-17,18619,17
2015-07-18,18619,35
2015-07-19,18619,29
2015-07-20,18619,28
2015-07-21,18619,19
2015-07-22,18619,16
2015-07-23,18619,19
2015-07-24,18619,
2015-07-25,18619,29
2015-07-26,18619,31
2015-07-27,18619,13
2015-07-28,18619,28
2015-07-29,18619,16
2015-07-30,18619,24
2015-07-31,18619,22
2015-08-01,18619,25
2015-08-02,18619,23
2015-08-03,18619,22
2015-08-04,18619,27
2015-08-05,18619,18
2015-08-06,18619,27
2015-08-07,18619,23
2015-08-08,18619,23
2015-08-09,18619,33
2015-08-10,18619,23
2015-08-11,18619,18
2015-08-12,18619,24
2015-08-13,18619,25
2015-08-14,18619,21
2015-08-15,18619,25
2015-08-16,18619,19
2015-08-17,18619,17
2015-08-18,18619,23
2015-08-19,18619,21
2015-08-20,18619,22
2015-08-21,18619,29
2015-08-22,18619,18
2015-08-23,18619,27
2015-08-24,18619,19
2015-08-25,18619,25
2015-08-26,18619,25
2015-08-27,18619,21
2015-08-28,18619,22
2015-08-29,18619,26
2015-08-30,18619,38
2015-08-31,18619,13
2015-09-01,18619,27
2015-09-02,18619,25
2015-09-03,18619,
2015-09-04,18619,27
2015-09-05,18619,23
2015-09-06,18619,31
2015-09-07,18619,10
2015-09-08,18619,22
2015-09-09,18619,19
2015-09-10,18619,12
2015-09-11,18619,29
2015-09-12,18619,22
2015-09-13,18619,30
2015-09-14,18619,25
2015-09-15,18619,14
2015-09-16,18619,18
2015-09-17,18619,17
2015-09-18,18619,20
2015-09-19,18619,27
2015-09-20,18619,27
2015-09-21,18619,22
2015-09-22,18619,21
